BGC_ZN_,spcs_cl_x,Species,REGION_,ORG_UNIT,ORG_UNIT_,F_CODE,F_NAME,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,FTRCLSS,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,BGC,BGC_LAB,ZONE_NA,SBZNNM,VRNTNM,PHASE_N,NTRLDSTRB1,AREA_SQM_,FEAT_LEN_,FEAT_AR,FTRLNGT,OBJECTID_,geometry,long,lat
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.458882576093 , 54.1099253363132",-126.45888257609272,54.10992533631322
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.391502465498 , 54.1009191329073",-126.39150246549785,54.10091913290733
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.414131824221 , 54.0647565827943",-126.41413182422092,54.06475658279434
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.388096564074 , 54.0509444102477",-126.38809656407419,54.050944410247666
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.341824503492 , 54.0818610055995",-126.34182450349184,54.081861005599535
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.391082653044 , 54.0763627010517",-126.39108265304353,54.07636270105173
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.436964474898 , 53.9523558915889",-126.43696447489813,53.9523558915889
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.103326775967 , 53.8415470405987",-126.10332677596716,53.841547040598726
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.461520784618 , 54.1796462426818",-125.46152078461793,54.17964624268179
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.764174807867 , 54.1917610568309",-125.76417480786687,54.1917610568309
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.565498627618 , 53.5990391809594",-125.56549862761756,53.59903918095938
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.777571542581 , 54.1777311995727",-125.77757154258148,54.1777311995727
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.774338656418 , 54.1908342135186",-125.77433865641828,54.19083421351864
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-125.475839987191 , 53.5776602193876",-125.47583998719108,53.57766021938764
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.13078144462 , 54.438342185781",-126.13078144461986,54.43834218578102
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.062636897376 , 54.4514685449264",-126.06263689737608,54.4514685449264
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.08879405838 , 54.4536131525289",-126.08879405838,54.45361315252893
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.381417542031 , 54.5736602157702",-126.3814175420311,54.57366021577019
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.799068088986 , 54.501603940277",-126.79906808898566,54.501603940277015
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.798561818545 , 54.4696243144892",-126.79856181854466,54.469624314489224
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.795352420704 , 54.4676357453622",-126.79535242070425,54.46763574536218
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.786924171936 , 54.4657042835126",-126.78692417193633,54.46570428351264
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.747572263121 , 54.4636730711523",-126.74757226312114,54.463673071152265
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.884415195933 , 54.291636501125",-126.88441519593349,54.29163650112504
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.961001682163 , 54.1896517991541",-126.9610016821632,54.18965179915406
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.803686529236 , 54.1404114158207",-126.80368652923573,54.140411415820694
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.752831643179 , 54.005265032336",-126.75283164317868,54.00526503233597
SBS,S_SPP3_CD,LW,Skeena Natural Resource Region,RSK,Skeena Natural Resource Region,FM90000010,Natural Resource Region,NA,5,263213999695.985,5061576.7927,435,SBS,dk,NA,NA,NDT3,SBSdk,SBS dk,Sub-Boreal Spruce,Dry Cool,NA,NA,Ecosystems with frequent stand-initiating events,9638767211.9451,3021587.2948,9638767212,3021587,5125348,"-126.730117159346 , 54.0003184094963",-126.73011715934618,54.00031840949634
